Index,Value
2.138000000000000000e+03,4.406398997070721748e+02
2.138935727788279564e+03,4.408799175848945424e+02
2.139871455576559583e+03,4.411173937521036237e+02
2.140807183364839148e+03,4.413515527085712620e+02
2.141742911153119167e+03,4.415816458605907542e+02
2.142678638941398731e+03,4.418069581002097834e+02
2.143614366729678750e+03,4.420268140917635264e+02
2.144550094517958314e+03,4.422405842106010709e+02
2.145485822306238333e+03,4.424476900820430956e+02
2.146421550094517897e+03,4.426476096721016233e+02
2.147357277882797916e+03,4.428398818854228693e+02
2.148293005671077481e+03,4.430241106302172511e+02
2.149228733459357500e+03,4.431999683146092366e+02
2.150164461247637064e+03,4.433671987438128781e+02
2.151100189035916628e+03,4.435256193927824029e+02
2.152035916824196647e+03,4.436751230344490864e+02
2.152971644612476211e+03,4.438156787092960940e+02
2.153907372400756230e+03,4.439473320277867288e+02
2.154843100189035795e+03,4.440702048029938851e+02
2.155778827977315814e+03,4.441844940166465676e+02
2.156714555765595378e+03,4.442904701276328296e+02
2.157650283553875397e+03,4.443884747377599069e+02
2.158586011342154961e+03,4.444789176351887363e+02
2.159521739130434980e+03,4.445622732414117309e+02
2.160457466918714545e+03,4.446390764928551675e+02
2.161393194706994109e+03,4.447099181931387761e+02
2.162328922495274128e+03,4.447754398766549002e+02
2.163264650283553692e+03,4.448363282284046250e+02
2.164200378071833711e+03,4.448933091089121490e+02
2.165136105860113275e+03,4.449471412364932235e+02
2.166071833648393294e+03,4.449986095821514027e+02
2.167007561436672859e+03,4.450485185348908885e+02
2.167943289224952878e+03,4.450976848972418907e+02
2.168879017013232442e+03,4.451469307722830990e+02
2.169814744801512461e+03,4.451970764043907707e+02
2.170750472589792025e+03,4.452489330363527529e+02
2.171686200378072044e+03,4.453032958453406991e+02
2.172621928166351609e+03,4.453609370195437691e+02
2.173557655954631173e+03,4.454225990360367859e+02
2.174493383742911192e+03,4.454889881986954947e+02
2.175429111531190756e+03,4.455607684926944216e+02
2.176364839319470775e+03,4.456385558093566601e+02
2.177300567107750339e+03,4.457229125918792079e+02
2.178236294896030358e+03,4.458143429487802791e+02
2.179172022684309923e+03,4.459132882778194471e+02
2.180107750472589942e+03,4.460201234386757392e+02
2.181043478260869506e+03,4.461351535078679262e+02
2.181979206049149525e+03,4.462586111443079631e+02
2.182914933837429089e+03,4.463906545885311630e+02
2.183850661625709108e+03,4.465313663131106523e+02
2.184786389413988672e+03,4.466807523360564574e+02
2.185722117202268237e+03,4.468387422032069480e+02
2.186657844990548256e+03,4.470051896397615678e+02
2.187593572778827820e+03,4.471798738652524889e+02
2.188529300567107839e+03,4.473625015604461055e+02
2.189465028355387403e+03,4.475527094689620071e+02
2.190400756143667422e+03,4.477500676108440416e+02
2.191336483931946987e+03,4.479540830799622881e+02
2.192272211720227006e+03,4.481642043920192577e+02
2.193207939508506570e+03,4.483798263451113826e+02
2.194143667296786589e+03,4.486002953503204367e+02
2.195079395085066153e+03,4.488249151856852563e+02
2.196015122873345717e+03,4.490529531232126033e+02
2.196950850661625736e+03,4.492836463753127418e+02
2.197886578449905301e+03,4.495162088042519599e+02
2.198822306238185320e+03,4.497498378359207436e+02
2.199758034026464884e+03,4.499837215174156313e+02
2.200693761814744903e+03,4.502170456566865369e+02
2.201629489603024467e+03,4.504490009817751570e+02
2.202565217391304486e+03,4.506787902570043798e+02
2.203500945179584050e+03,4.509056352938498549e+02
2.204436672967864070e+03,4.511287837951517190e+02
2.205372400756143634e+03,4.513475159727778987e+02
2.206308128544423653e+03,4.515611508808376016e+02
2.207243856332703217e+03,4.517690524090247095e+02
2.208179584120982781e+03,4.519706348836560323e+02
2.209115311909262800e+03,4.521653682273895356e+02
2.210051039697542365e+03,4.523527826324759644e+02
2.210986767485822384e+03,4.525324727066552555e+02
2.211922495274101948e+03,4.527041010554158333e+02
2.212858223062381967e+03,4.528674012692738415e+02
2.213793950850661531e+03,4.530221802899308159e+02
2.214729678638941550e+03,4.531683201346046417e+02
2.215665406427221114e+03,4.533057789634430037e+02
2.216601134215501133e+03,4.534345914806776818e+02
2.217536862003780698e+03,4.535548686660060866e+02
2.218472589792060717e+03,4.536667968385487484e+02
2.219408317580340281e+03,4.537706360615662788e+02
2.220344045368619845e+03,4.538667179018947877e+02
2.221279773156899864e+03,4.539554425636978294e+02
2.222215500945179429e+03,4.540372754216097633e+02
2.223151228733459448e+03,4.541127429836030274e+02
2.224086956521739012e+03,4.541824283188964273e+02
2.225022684310019031e+03,4.542469659909066309e+02
2.225958412098298595e+03,4.543070365395732892e+02
2.226894139886578614e+03,4.543633605613309783e+02
2.227829867674858178e+03,4.544166924385233983e+02
2.228765595463138197e+03,4.544678137731198149e+02
2.229701323251417762e+03,4.545175265821832795e+02
2.230637051039697326e+03,4.545666463146233696e+02
2.231572778827977345e+03,4.546159947503301737e+02
2.232508506616256909e+03,4.546663928438152311e+02
2.233444234404536928e+03,4.547186535749723362e+02
2.234379962192816492e+03,4.547735748695041593e+02
2.235315689981096511e+03,4.548319326509587199e+02
2.236251417769376076e+03,4.548944740851594588e+02
2.237187145557656095e+03,4.549619110761369143e+02
2.238122873345935659e+03,4.550349140704646516e+02
2.239058601134215678e+03,4.551141062242059547e+02
2.239994328922495242e+03,4.552000579835042231e+02
2.240930056710775261e+03,4.552932821262317589e+02
2.241865784499054826e+03,4.553942293080759214e+02
2.242801512287334390e+03,4.555032841520313696e+02
2.243737240075614409e+03,4.556207619155077282e+02
2.244672967863893973e+03,4.557469057642123857e+02
2.245608695652173992e+03,4.558818846766590696e+02
2.246544423440453556e+03,4.560257919976299377e+02
2.247480151228733575e+03,4.561786446532497052e+02
2.248415879017013140e+03,4.563403830345321808e+02
2.249351606805293159e+03,4.565108715504190400e+02
2.250287334593572723e+03,4.566898998454667549e+02
2.251223062381852742e+03,4.568771846715258675e+02
2.252158790170132306e+03,4.570723723970337460e+02
2.253094517958412325e+03,4.572750421319628344e+02
2.254030245746691890e+03,4.574847094410795876e+02
2.254965973534971454e+03,4.577008306130238680e+02
2.255901701323251473e+03,4.579228074478520512e+02
2.256837429111531037e+03,4.581499925211528534e+02
2.257773156899811056e+03,4.583816948786777061e+02
2.258708884688090620e+03,4.586171861116534956e+02
2.259644612476370639e+03,4.588557067596235015e+02
2.260580340264650204e+03,4.590964729847892727e+02
2.261516068052930223e+03,4.593386834594563766e+02
2.262451795841209787e+03,4.595815264063174368e+02
2.263387523629489806e+03,4.598241867299732917e+02
2.264323251417769370e+03,4.600658531772910464e+02
2.265258979206048934e+03,4.603057254639486473e+02
2.266194706994328953e+03,4.605430213048080645e+02
2.267130434782608518e+03,4.607769832866042634e+02
2.268066162570888537e+03,4.610068855228140023e+02
2.269001890359168101e+03,4.612320400324753109e+02
2.269937618147448120e+03,4.614518027871458798e+02
2.270873345935727684e+03,4.616655793730860182e+02
2.271809073724007703e+03,4.618728302191277635e+02
2.272744801512287268e+03,4.620730753444826746e+02
2.273680529300567287e+03,4.622658985849468536e+02
2.274616257088846851e+03,4.624509512605238228e+02
2.275551984877126870e+03,4.626279552523724874e+02
2.276487712665406434e+03,4.627967054621566945e+02
2.277423440453685998e+03,4.629570716322761541e+02
2.278359168241966017e+03,4.631089995110496602e+02
2.279294896030245582e+03,4.632525113526547216e+02
2.280230623818525601e+03,4.633877057474462617e+02
2.281166351606805165e+03,4.635147567841373757e+02
2.282102079395085184e+03,4.636339125511704538e+02
2.283037807183364748e+03,4.637454929903875041e+02
2.283973534971644767e+03,4.638498871217797728e+02
2.284909262759924331e+03,4.639475496635925538e+02
2.285844990548204350e+03,4.640389970773589425e+02
2.286780718336483915e+03,4.641248030724623277e+02
2.287716446124763934e+03,4.642055936095587754e+02
2.288652173913043498e+03,4.642820414465754197e+02
2.289587901701323062e+03,4.643548602750013288e+02
2.290523629489603081e+03,4.644247984977741339e+02
2.291459357277882646e+03,4.644926327032007407e+02
2.292395085066162665e+03,4.645591608920092881e+02
2.293330812854442229e+03,4.646251955167907113e+02
2.294266540642722248e+03,4.646915563947297301e+02
2.295202268431001812e+03,4.647590635556317125e+02
2.296137996219281831e+03,4.648285300878217186e+02
2.297073724007561395e+03,4.649007550445071502e+02
2.298009451795841414e+03,4.649765164726675266e+02
2.298945179584120979e+03,4.650565646254651710e+02
2.299880907372400543e+03,4.651416154175603879e+02
2.300816635160680562e+03,4.652323441805939410e+02
2.301752362948960126e+03,4.653293797734704071e+02
2.302688090737240145e+03,4.654332990989729524e+02
2.303623818525519710e+03,4.655446220746848667e+02
2.304559546313799729e+03,4.656638071022175041e+02
2.305495274102079293e+03,4.657912470743852396e+02
2.306431001890359312e+03,4.659272659552619302e+02
2.307366729678638876e+03,4.660721159630372199e+02
2.308302457466918895e+03,4.662259753803238596e+02
2.309238185255198459e+03,4.663889470110692059e+02
2.310173913043478478e+03,4.665610572975735408e+02
2.311109640831758043e+03,4.667422561053373897e+02
2.312045368620037607e+03,4.669324171776207208e+02
2.312981096408317626e+03,4.671313392557337920e+02
2.313916824196597190e+03,4.673387478552570542e+02
2.314852551984877209e+03,4.675542976826486097e+02
2.315788279773156773e+03,4.677775756710917676e+02
2.316724007561436792e+03,4.680081046090220411e+02
2.317659735349716357e+03,4.682453473295811932e+02
2.318595463137996376e+03,4.684887114243463202e+02
2.319531190926275940e+03,4.687375544400838976e+02
2.320466918714555959e+03,4.689911895130653647e+02
2.321402646502835523e+03,4.692488913916400293e+02
2.322338374291115542e+03,4.695099027943739429e+02
2.323274102079395107e+03,4.697734410481202758e+02
2.324209829867674671e+03,4.700387049479434722e+02
2.325145557655954690e+03,4.703048817788717315e+02
2.326081285444234254e+03,4.705711544380434930e+02
2.327017013232514273e+03,4.708367085949302577e+02
2.327952741020793837e+03,4.711007398269860573e+02
2.328888468809073856e+03,4.713624606682913623e+02
2.329824196597353421e+03,4.716211075095158094e+02
2.330759924385633440e+03,4.718759472888313553e+02
2.331695652173913004e+03,4.721262839152288393e+02
2.332631379962193023e+03,4.723714643680402219e+02
2.333567107750472587e+03,4.726108844192958145e+02
2.334502835538752151e+03,4.728439939288489313e+02
2.335438563327032170e+03,4.730703016659373361e+02
2.336374291115311735e+03,4.732893796149944023e+02
2.337310018903591754e+03,4.735008667280373515e+02
2.338245746691871318e+03,4.737044720907975375e+02
2.339181474480151337e+03,4.738999774748928644e+02
2.340117202268430901e+03,4.740872392537102655e+02
2.341052930056710920e+03,4.742661896652348901e+02
2.341988657844990485e+03,4.744368374107762065e+02
2.342924385633270504e+03,4.745992675843530151e+02
2.343860113421550068e+03,4.747536409333524148e+02
2.344795841209830087e+03,4.749001924569341213e+02
2.345731568998109651e+03,4.750392293544406925e+02
2.346667296786389215e+03,4.751711283417643017e+02
2.347603024574669234e+03,4.752963323591501990e+02
2.348538752362948799e+03,4.754153466992415815e+02
2.349474480151228818e+03,4.755287345892429016e+02
2.350410207939508382e+03,4.756371122658549666e+02
2.351345935727788401e+03,4.757411435860742586e+02
2.352281663516067965e+03,4.758415342210070094e+02
2.353217391304347984e+03,4.759390254835019505e+02
2.354153119092627549e+03,4.760343878436025875e+02
2.355088846880907568e+03,4.761284141885597592e+02
2.356024574669187132e+03,4.762219128863712854e+02
2.356960302457467151e+03,4.763157007135432082e+02
2.357896030245746715e+03,4.764105957089471417e+02
2.358831758034026279e+03,4.765074100163020034e+02
2.359767485822306298e+03,4.766069427779025887e+02
2.360703213610585863e+03,4.767099731417712860e+02
2.361638941398865882e+03,4.768172534434187924e+02
2.362574669187145446e+03,4.769295026218670159e+02
2.363510396975425465e+03,4.770473999275430970e+02
2.364446124763705029e+03,4.771715789770956349e+02
2.365381852551985048e+03,4.773026222071522966e+02
2.366317580340264612e+03,4.774410557755434183e+02
2.367253308128544631e+03,4.775873449546064080e+02
2.368189035916824196e+03,4.777418900568739559e+02
2.369124763705103760e+03,4.779050229287982461e+02
2.370060491493383779e+03,4.780770040431862071e+02
2.370996219281663343e+03,4.782580202157874965e+02
2.371931947069943362e+03,4.784481829660148264e+02
2.372867674858222927e+03,4.786475275361379431e+02
2.373803402646502946e+03,4.788560125775356937e+02
2.374739130434782510e+03,4.790735205067489915e+02
2.375674858223062529e+03,4.792998585282229556e+02
2.376610586011342093e+03,4.795347603147871496e+02
2.377546313799622112e+03,4.797778883311744949e+02
2.378482041587901676e+03,4.800288367802459106e+02
2.379417769376181695e+03,4.802871351461486711e+02
2.380353497164461260e+03,4.805522523034011328e+02
2.381289224952740824e+03,4.808236011559604322e+02
2.382224952741020843e+03,4.811005437656778554e+02
2.383160680529300407e+03,4.813823969252730990e+02
2.384096408317580426e+03,4.816684381270710560e+02
2.385032136105859990e+03,4.819579118752724298e+02
2.385967863894140010e+03,4.822500362865358738e+02
2.386903591682419574e+03,4.825440099211159009e+02
2.387839319470699593e+03,4.828390187847929838e+02
2.388775047258979157e+03,4.831342434403290440e+02
2.389710775047259176e+03,4.834288661662324671e+02
2.390646502835538740e+03,4.837220781001928458e+02
2.391582230623818759e+03,4.840130863046916829e+02
2.392517958412098324e+03,4.843011206929612626e+02
2.393453686200377888e+03,4.845854407547033702e+02
2.394389413988657907e+03,4.848653420227153106e+02
2.395325141776937471e+03,4.851401622238469713e+02
2.396260869565217490e+03,4.854092870604748668e+02
