Index,Value
0.000000000000000000e+00,1.000000000000000000e+01
6.376404494382021948e-01,1.022313074083090889e+01
1.275280898876404390e+00,1.044600119355435197e+01
1.912921348314606584e+00,1.066835212278170353e+01
2.550561797752808779e+00,1.088992639428348852e+01
3.188202247191011196e+00,1.111047001489000685e+01
3.825842696629213169e+00,1.132973315962580685e+01
4.463483146067415142e+00,1.154747118190352495e+01
5.101123595505617558e+00,1.176344560267130923e+01
5.738764044943819975e+00,1.197742507449374294e+01
6.376404494382022392e+00,1.218918631664794638e+01
7.014044943820223921e+00,1.239851501743444295e+01
7.651685393258426338e+00,1.260520670003552191e+01
8.289325842696628754e+00,1.280906754840209949e+01
8.926966292134830283e+00,1.300991518981246386e+01
9.564606741573033588e+00,1.320757943092244346e+01
1.020224719101123512e+01,1.340190294431551266e+01
1.083988764044943665e+01,1.359274190276265060e+01
1.147752808988763995e+01,1.377996655861416109e+01
1.211516853932584148e+01,1.396346176596875743e+01
1.275280898876404478e+01,1.414312744349782136e+01
1.339044943820224631e+01,1.431887897604385174e+01
1.402808988764044784e+01,1.449064755336105215e+01
1.466573033707865115e+01,1.465838044462148382e+01
1.530337078651685268e+01,1.482204120757122823e+01
1.594101123595505420e+01,1.498160983148668990e+01
1.657865168539325751e+01,1.513708281335019734e+01
1.721629213483145904e+01,1.528847316693551406e+01
1.785393258426966057e+01,1.543581036476649260e+01
1.849157303370786209e+01,1.557914021318505604e+01
1.912921348314606718e+01,1.571852466103644552e+01
1.976685393258426870e+01,1.585404154274957023e+01
2.040449438202247023e+01,1.598578425685688131e+01
2.104213483146067176e+01,1.611386138126065859e+01
2.167977528089887329e+01,1.623839622680964467e+01
2.231741573033707837e+01,1.635952633100069775e+01
2.295505617977527990e+01,1.647740289386353041e+01
2.359269662921348143e+01,1.659219015832156074e+01
2.423033707865168296e+01,1.670406473754761123e+01
2.486797752808988449e+01,1.681321489204857045e+01
2.550561797752808957e+01,1.691983975941753471e+01
2.614325842696629110e+01,1.702414853988425136e+01
2.678089887640449263e+01,1.712635964097445296e+01
2.741853932584269415e+01,1.722669978475469676e+01
2.805617977528089568e+01,1.732540308129155449e+01
2.869382022471909721e+01,1.742271007209129152e+01
2.933146067415730229e+01,1.751886674740809369e+01
2.996910112359550382e+01,1.761412354141517156e+01
3.060674157303370535e+01,1.770873430932313752e+01
3.124438202247190688e+01,1.780295529060322224e+01
3.188202247191010841e+01,1.789704406252956304e+01
3.251966292134831349e+01,1.799125848829402941e+01
3.315730337078651502e+01,1.808585566396919830e+01
3.379494382022471655e+01,1.818109086859964663e+01
3.443258426966291808e+01,1.827721652168917998e+01
3.507022471910111960e+01,1.837448115232139401e+01
3.570786516853932113e+01,1.847312838410380564e+01
3.634550561797752266e+01,1.857339594006136707e+01
3.698314606741572419e+01,1.867551467152421552e+01
3.762078651685393282e+01,1.877970761495688734e+01
3.825842696629213435e+01,1.888618908056264445e+01
3.889606741573033588e+01,1.899516377636756559e+01
3.953370786516853741e+01,1.910682597134464444e+01
4.017134831460673894e+01,1.922135870097955745e+01
4.080898876404494047e+01,1.933893301850734048e+01
4.144662921348314200e+01,1.945970729486341710e+01
4.208426966292134352e+01,1.958382657019449624e+01
4.272191011235954505e+01,1.971142195956543119e+01
4.335955056179774658e+01,1.984261011527752672e+01
4.399719101123594811e+01,1.997749274798407981e+01
4.463483146067415674e+01,2.011615620854961506e+01
4.527247191011235827e+01,2.025867113235259964e+01
4.591011235955055980e+01,2.040509214747754640e+01
4.654775280898876133e+01,2.055545764798274533e+01
4.718539325842696286e+01,2.070978963316533239e+01
4.782303370786516439e+01,2.086809361347722103e+01
4.846067415730336592e+01,2.103035858347446307e+01
4.909831460674156745e+01,2.119655706191023370e+01
4.973595505617976897e+01,2.136664519880856972e+01
5.037359550561797050e+01,2.154056294908395586e+01
5.101123595505617914e+01,2.171823431200118648e+01
5.164887640449438067e+01,2.189956763550249264e+01
5.228651685393258219e+01,2.208445598416512112e+01
5.292415730337078372e+01,2.227277756929403552e+01
5.356179775280898525e+01,2.246439623940178620e+01
5.419943820224718678e+01,2.265916202908225330e+01
5.483707865168538831e+01,2.285691176404749569e+01
5.547471910112358984e+01,2.305746971986877725e+01
5.611235955056179137e+01,2.326064833174443791e+01
5.674999999999999289e+01,2.346624895241012965e+01
5.738764044943819442e+01,2.367406265511084484e+01
5.802528089887640306e+01,2.388387107837147028e+01
5.866292134831460459e+01,2.409544730913239619e+01
5.930056179775280611e+01,2.430855680066086322e+01
5.993820224719100764e+01,2.452295832150745980e+01
6.057584269662920917e+01,2.473840493165088716e+01
6.121348314606741070e+01,2.495464498186364821e+01
6.185112359550561223e+01,2.517142313223697059e+01
6.248876404494381376e+01,2.538848138572538460e+01
6.312640449438201529e+01,2.560556013251019891e+01
6.376404494382021682e+01,2.582239920093742214e+01
6.440168539325841834e+01,2.603873891075866354e+01
6.503932584269662698e+01,2.625432112439434817e+01
6.567696629213482140e+01,2.646889029194662868e+01
6.631460674157303004e+01,2.668219448571468178e+01
6.695224719101122446e+01,2.689398642000776007e+01
6.758988764044943309e+01,2.710402445211129319e+01
6.822752808988764173e+01,2.731207356033769074e+01
6.886516853932583615e+01,2.751790629518672660e+01
6.950280898876404478e+01,2.772130369974984276e+01
7.014044943820223921e+01,2.792205619561743291e+01
7.077808988764044784e+01,2.811996443068860785e+01
7.141573033707864226e+01,2.831484008543764475e+01
7.205337078651685090e+01,2.850650663436028154e+01
7.269101123595504532e+01,2.869480005950511270e+01
7.332865168539325396e+01,2.887956951319013399e+01
7.396629213483144838e+01,2.906067792721094634e+01
7.460393258426965701e+01,2.923800256606475045e+01
7.524157303370786565e+01,2.941143552194166588e+01
7.587921348314606007e+01,2.958088414947163614e+01
7.651685393258426870e+01,2.974627143846015898e+01
7.715449438202246313e+01,2.990753632309785814e+01
7.779213483146067176e+01,3.006463392638744381e+01
7.842977528089886619e+01,3.021753573879462351e+01
7.906741573033707482e+01,3.036622973039708029e+01
7.970505617977526924e+01,3.051072039607575803e+01
8.034269662921347788e+01,3.065102873356502755e+01
8.098033707865167230e+01,3.078719215445098456e+01
8.161797752808988093e+01,3.091926432847988337e+01
8.225561797752808957e+01,3.104731496180956896e+01
8.289325842696628399e+01,3.117142951010539775e+01
8.353089887640449263e+01,3.129170882764689310e+01
8.416853932584268705e+01,3.140826875387147865e+01
8.480617977528089568e+01,3.152123963903591175e+01
8.544382022471909011e+01,3.163076581092350992e+01
8.608146067415729874e+01,3.173700498476483745e+01
8.671910112359549316e+01,3.184012761877040276e+01
8.735674157303370180e+01,3.194031621789490316e+01
8.799438202247189622e+01,3.203776458866295940e+01
8.863202247191010485e+01,3.213267704808528435e+01
8.926966292134831349e+01,3.222526758988072970e+01
8.990730337078650791e+01,3.231575901139316898e+01
9.054494382022471655e+01,3.240438200475210806e+01
9.118258426966291097e+01,3.249137421597092157e+01
9.182022471910111960e+01,3.257697927580736064e+01
9.245786516853931403e+01,3.266144580632525418e+01
9.309550561797752266e+01,3.274502640719553170e+01
9.373314606741571708e+01,3.282797662585675624e+01
9.437078651685392572e+01,3.291055391572108846e+01
9.500842696629212014e+01,3.299301658666015413e+01
9.564606741573032878e+01,3.307562275203662239e+01
9.628370786516853741e+01,3.315862927656147008e+01
9.692134831460673183e+01,3.324229072925338357e+01
9.755898876404494047e+01,3.332685834575615047e+01
9.819662921348313489e+01,3.341257900423173055e+01
9.883426966292134352e+01,3.349969421899166377e+01
9.947191011235953795e+01,3.358843915595726060e+01
1.001095505617977466e+02,3.367904167395030868e+01
1.007471910112359410e+02,3.377172139571108289e+01
1.013848314606741496e+02,3.386668881241964613e+01
1.020224719101123583e+02,3.396414442536010370e+01
1.026601123595505527e+02,3.406427792821669698e+01
1.032977528089887613e+02,3.416726743332539229e+01
1.039353932584269558e+02,3.427327874502584848e+01
1.045730337078651644e+02,3.438246468306751069e+01
1.052106741573033588e+02,3.449496445881967333e+01
1.058483146067415674e+02,3.461090310682129711e+01
1.064859550561797619e+02,3.473039097398086739e+01
1.071235955056179705e+02,3.485352326850278359e+01
1.077612359550561649e+02,3.498037967037352303e+01
1.083988764044943736e+02,3.511102400499102316e+01
1.090365168539325822e+02,3.524550398126383755e+01
1.096741573033707766e+02,3.538385099524470689e+01
1.103117977528089853e+02,3.552608000009667677e+01
1.109494382022471797e+02,3.567218944292047667e+01
1.115870786516853883e+02,3.582216126870001460e+01
1.122247191011235827e+02,3.597596099134991476e+01
1.128623595505617914e+02,3.613353783157666044e+01
1.134999999999999858e+02,3.629482492099285196e+01
1.141376404494381944e+02,3.645973957165524126e+01
1.147752808988763888e+02,3.662818360993099276e+01
1.154129213483145975e+02,3.680004377333534649e+01
1.160505617977528061e+02,3.697519216872773029e+01
1.166882022471910005e+02,3.715348679000424426e+01
1.173258426966292092e+02,3.733477209318226642e+01
1.179634831460674036e+02,3.751887962653998443e+01
1.186011235955056122e+02,3.770562871324977294e+01
1.192387640449438067e+02,3.789482718373068337e+01
1.198764044943820153e+02,3.808627215474396621e+01
1.205140449438202097e+02,3.827975085206460903e+01
1.211516853932584183e+02,3.847504147338557345e+01
1.217893258426966128e+02,3.867191408794739971e+01
1.224269662921348214e+02,3.887013156923680413e+01
1.230646067415730300e+02,3.906945055696328239e+01
