Index,Value
0.000000000000000000e+00,1.000000000000000000e+01
7.708333333333333703e-01,1.026971497152028157e+01
1.541666666666666741e+00,1.053897031609718304e+01
2.312500000000000000e+00,1.080730912300089308e+01
3.083333333333333481e+00,1.107427989779821864e+01
3.854166666666666963e+00,1.133943923027039880e+01
4.625000000000000000e+00,1.160235441432198833e+01
5.395833333333333925e+00,1.186260600432223455e+01
6.166666666666666963e+00,1.211979029269789621e+01
6.937500000000000000e+00,1.237352169406412905e+01
7.708333333333333925e+00,1.262343502173514231e+01
8.479166666666667851e+00,1.286918764309541352e+01
9.250000000000000000e+00,1.311046150103178931e+01
1.002083333333333393e+01,1.334696498942214049e+01
1.079166666666666785e+01,1.357843467154305017e+01
1.156250000000000000e+01,1.380463683119189255e+01
1.233333333333333393e+01,1.402536884731212474e+01
1.310416666666666785e+01,1.424046038395882618e+01
1.387500000000000000e+01,1.444977438853822349e+01
1.464583333333333393e+01,1.465320789239350496e+01
1.541666666666666785e+01,1.485069260898316479e+01
1.618750000000000000e+01,1.504219532610013133e+01
1.695833333333333570e+01,1.522771808980311015e+01
1.772916666666666785e+01,1.540729817896860254e+01
1.850000000000000000e+01,1.558100787061550641e+01
1.927083333333333570e+01,1.574895399739682311e+01
2.004166666666666785e+01,1.591127729988724404e+01
2.081250000000000000e+01,1.606815157751412215e+01
2.158333333333333570e+01,1.621978264317514018e+01
2.235416666666666785e+01,1.636640708775188102e+01
2.312500000000000000e+01,1.650829086185751748e+01
2.389583333333333570e+01,1.664572768324224583e+01
2.466666666666666785e+01,1.677903727931554556e+01
2.543750000000000000e+01,1.690856347522342773e+01
2.620833333333333570e+01,1.703467213883631359e+01
2.697916666666666785e+01,1.715774899485268890e+01
2.775000000000000000e+01,1.727819732100119410e+01
2.852083333333333570e+01,1.739643554002396542e+01
2.929166666666666785e+01,1.751289472174290296e+01
3.006250000000000000e+01,1.762801601004465724e+01
3.083333333333333570e+01,1.774224799006598019e+01
3.160416666666666785e+01,1.785604401121619134e+01
3.237500000000000000e+01,1.796985948193585969e+01
3.314583333333333570e+01,1.808414915225860753e+01
3.391666666666667140e+01,1.819936440031536051e+01
3.468750000000000000e+01,1.831595053889703806e+01
3.545833333333333570e+01,1.843434415807243809e+01
3.622916666666667140e+01,1.855497051964399446e+01
3.700000000000000000e+01,1.867824101891631372e+01
3.777083333333333570e+01,1.880455072885239787e+01
3.854166666666667140e+01,1.893427604120340746e+01
3.931250000000000000e+01,1.906777241862181782e+01
4.008333333333333570e+01,1.920537227110861167e+01
4.085416666666667140e+01,1.934738296940685842e+01
4.162500000000000000e+01,1.949408500714068282e+01
4.239583333333333570e+01,1.964573032261518648e+01
4.316666666666667140e+01,1.980254079024480873e+01
4.393750000000000000e+01,1.996470689056998538e+01
4.470833333333333570e+01,2.013238656676159977e+01
4.547916666666667140e+01,2.030570427440494541e+01
4.625000000000000000e+01,2.048475023020728258e+01
4.702083333333333570e+01,2.066957986409143544e+01
4.779166666666667140e+01,2.086021347793020553e+01
4.856250000000000000e+01,2.105663611294898274e+01
4.933333333333333570e+01,2.125879762658490080e+01
5.010416666666667140e+01,2.146661297834653581e+01
5.087500000000000000e+01,2.167996272297741100e+01
5.164583333333333570e+01,2.189869370799506498e+01
5.241666666666667140e+01,2.212261997146372750e+01
5.318750000000000000e+01,2.235152383466960302e+01
5.395833333333333570e+01,2.258515718321013921e+01
5.472916666666667140e+01,2.282324292888968031e+01
5.550000000000000000e+01,2.306547664374024720e+01
5.627083333333333570e+01,2.331152835646370036e+01
5.704166666666667140e+01,2.356104450062721867e+01
5.781250000000000000e+01,2.381365000304256085e+01
5.858333333333333570e+01,2.406895049992714775e+01
5.935416666666667140e+01,2.432653466768608297e+01
6.012500000000000000e+01,2.458597665447344127e+01
6.089583333333333570e+01,2.484683859809286233e+01
6.166666666666667140e+01,2.510867321528431972e+01
6.243750000000000000e+01,2.537102644702043719e+01
6.320833333333333570e+01,2.563344014410273530e+01
6.397916666666667140e+01,2.589545477710900201e+01
6.475000000000000000e+01,2.615661215459837763e+01
6.552083333333334281e+01,2.641645813343157911e+01
6.629166666666667140e+01,2.667454530511068000e+01
6.706250000000000000e+01,2.693043564218512742e+01
6.783333333333334281e+01,2.718370308900787791e+01
6.860416666666667140e+01,2.743393608145612461e+01
6.937500000000000000e+01,2.768073998065282026e+01
7.014583333333334281e+01,2.792373940623598116e+01
7.091666666666667140e+01,2.816258045531937171e+01
7.168750000000000000e+01,2.839693279396703574e+01
7.245833333333334281e+01,2.862649160876116028e+01
7.322916666666667140e+01,2.885097940687376195e+01
7.400000000000000000e+01,2.907014765395235045e+01
7.477083333333334281e+01,2.928377824009296404e+01
7.554166666666667140e+01,2.949168476519477622e+01
7.631250000000000000e+01,2.969371363606352432e+01
7.708333333333334281e+01,2.988974496874848086e+01
7.785416666666667140e+01,3.007969329075485021e+01
7.862500000000000000e+01,3.026350803896178832e+01
7.939583333333334281e+01,3.044117385028942024e+01
8.016666666666667140e+01,3.061271064338931325e+01
8.093750000000000000e+01,3.077817349087375831e+01
8.170833333333334281e+01,3.093765228284327407e+01
8.247916666666667140e+01,3.109127118371108978e+01
8.325000000000000000e+01,3.123918788555115000e+01
8.402083333333334281e+01,3.138159266240437972e+01
8.479166666666667140e+01,3.151870723116015682e+01
8.556250000000000000e+01,3.165078342577870529e+01
8.633333333333334281e+01,3.177810169272849805e+01
8.710416666666667140e+01,3.190096941657473195e+01
8.787500000000000000e+01,3.201971908566351743e+01
8.864583333333334281e+01,3.213470630879614731e+01
8.941666666666667140e+01,3.224630769467274405e+01
9.018750000000000000e+01,3.235491860669946362e+01
9.095833333333334281e+01,3.246095080649391207e+01
9.172916666666667140e+01,3.256483000008412176e+01
9.250000000000000000e+01,3.266699330137450374e+01
9.327083333333334281e+01,3.276788662794351126e+01
9.404166666666667140e+01,3.286796204463954041e+01
9.481250000000000000e+01,3.296767507075177406e+01
9.558333333333334281e+01,3.306748196674873697e+01
9.635416666666667140e+01,3.316783701669895379e+01
9.712500000000000000e+01,3.326918982251354606e+01
9.789583333333334281e+01,3.337198262608045951e+01
9.866666666666667140e+01,3.347664767519432871e+01
9.943750000000000000e+01,3.358360464892599850e+01
1.002083333333333428e+02,3.369325815772248234e+01
1.009791666666666714e+02,3.380599533308460991e+01
1.017500000000000000e+02,3.392218352113729907e+01
1.025208333333333428e+02,3.404216809379072828e+01
1.032916666666666714e+02,3.416627039049188852e+01
1.040625000000000000e+02,3.429478580279093336e+01
1.048333333333333428e+02,3.442798201309812356e+01
1.056041666666666714e+02,3.456609739809164239e+01
1.063750000000000000e+02,3.470933960625880843e+01
1.071458333333333428e+02,3.485788431801879028e+01
1.079166666666666714e+02,3.501187419579077442e+01
1.086875000000000000e+02,3.517141803024345847e+01
1.094583333333333428e+02,3.533659008779653021e+01
1.102291666666666714e+02,3.550742966324964556e+01
1.110000000000000000e+02,3.568394084019625723e+01
1.117708333333333428e+02,3.586609246064535483e+01
1.125416666666666714e+02,3.605381830403214849e+01
1.133125000000000000e+02,3.624701747455466005e+01
1.140833333333333428e+02,3.644555499453646519e+01
1.148541666666666714e+02,3.664926260029178451e+01
1.156250000000000000e+02,3.685793973576694782e+01
1.163958333333333428e+02,3.707135473805719528e+01
1.171666666666666714e+02,3.728924620775863730e+01
1.179375000000000000e+02,3.751132455601725013e+01
1.187083333333333428e+02,3.773727371908751849e+01
1.194791666666666714e+02,3.796675303021835646e+01
1.202500000000000000e+02,3.819939923774973067e+01
1.210208333333333428e+02,3.843482865743508370e+01
1.217916666666666714e+02,3.867263944620722782e+01
1.225625000000000000e+02,3.891241398388459061e+01
1.233333333333333428e+02,3.915372134867316589e+01
1.241041666666666714e+02,3.939611987176287045e+01
1.248750000000000000e+02,3.963915975584691154e+01
1.256458333333333428e+02,3.988238574201351838e+01
1.264166666666666714e+02,4.012533980917162069e+01
1.271875000000000000e+02,4.036756388997953593e+01
1.279583333333333428e+02,4.060860258714677684e+01
1.287291666666666856e+02,4.084800587397778315e+01
1.295000000000000000e+02,4.108533176311941304e+01
1.302708333333333428e+02,4.132014892766298431e+01
1.310416666666666856e+02,4.155203925903464324e+01
1.318125000000000000e+02,4.178060034648328980e+01
1.325833333333333428e+02,4.200544786344080705e+01
1.333541666666666856e+02,4.222621784658235100e+01
1.341250000000000000e+02,4.244256885405205537e+01
1.348958333333333428e+02,4.265418399003655026e+01
1.356666666666666856e+02,4.286077278366300902e+01
1.364375000000000000e+02,4.306207291106310464e+01
1.372083333333333428e+02,4.325785175037618302e+01
1.379791666666666856e+02,4.344790776045637415e+01
1.387500000000000000e+02,4.363207167509632711e+01
1.395208333333333428e+02,4.381020750567495980e+01
1.402916666666666856e+02,4.398221334627490364e+01
1.410625000000000000e+02,4.414802197648830173e+01
1.418333333333333428e+02,4.430760125833106144e+01
1.426041666666666856e+02,4.446095432490848509e+01
1.433750000000000000e+02,4.460811955971186649e+01
1.441458333333333428e+02,4.474917036666934678e+01
1.449166666666666856e+02,4.488421473231643688e+01
1.456875000000000000e+02,4.501339458268692795e+01
1.464583333333333428e+02,4.513688493874342811e+01
1.472291666666666856e+02,4.525489287536340299e+01
1.480000000000000000e+02,4.536765629006352185e+01
1.487708333333333428e+02,4.547544248877455431e+01
1.495416666666666856e+02,4.557854659706604394e+01
1.503125000000000000e+02,4.567728980625624047e+01
1.510833333333333428e+02,4.577201746482369060e+01
1.518541666666666856e+02,4.586309702645538522e+01
1.526250000000000000e+02,4.595091586691779639e+01
1.533958333333333428e+02,4.603587898271638323e+01
1.541666666666666856e+02,4.611840658521092706e+01
1.549375000000000000e+02,4.619893160447507086e+01
1.557083333333333428e+02,4.627789711772441450e+01
1.564791666666666856e+02,4.635575371758550034e+01
1.572500000000000000e+02,4.643295683583537681e+01
1.580208333333333428e+02,4.650996403850557215e+01
1.587916666666666856e+02,4.658723230841485474e+01
1.595625000000000000e+02,4.666521533126935850e+01
1.603333333333333428e+02,4.674436080144778316e+01
1.611041666666666856e+02,4.682510776347211845e+01
1.618750000000000000e+02,4.690788400495291910e+01
1.626458333333333428e+02,4.699310351649179296e+01
1.634166666666666856e+02,4.708116403362680558e+01
1.641875000000000000e+02,4.717244467541857489e+01
1.649583333333333428e+02,4.726730369370148566e+01
1.657291666666666856e+02,4.736607634636675357e+01
1.665000000000000000e+02,4.746907290730776197e+01
1.672708333333333428e+02,4.757657682484624218e+01
1.680416666666666856e+02,4.768884303957626258e+01
1.688125000000000000e+02,4.780609647161604414e+01
1.695833333333333428e+02,4.792853068625155544e+01
1.703541666666666856e+02,4.805630674589647811e+01
1.711250000000000000e+02,4.818955225518651275e+01
1.718958333333333428e+02,4.832836060487900909e+01
1.726666666666666856e+02,4.847279041904821639e+01
1.734375000000000000e+02,4.862286520885913887e+01
1.742083333333333428e+02,4.877857323497606501e+01
1.749791666666666856e+02,4.893986757942270316e+01
1.757500000000000000e+02,4.910666642646717150e+01
1.765208333333333428e+02,4.927885355086355190e+01
1.772916666666666856e+02,4.945627901054999143e+01
1.780625000000000000e+02,4.963876003968979234e+01
1.788333333333333428e+02,4.982608213675121789e+01
1.796041666666666856e+02,5.001800034116413229e+01
1.803750000000000000e+02,5.021424069097134435e+01
1.811458333333333428e+02,5.041450185281747309e+01
