Index,Value
2.119000000000000000e+03,4.364031573401380228e+02
2.119932048681541801e+03,4.365466701015596414e+02
2.120864097363083147e+03,4.366985366811966287e+02
2.121796146044624948e+03,4.368587742491504855e+02
2.122728194726166294e+03,4.370273246762691883e+02
2.123660243407708094e+03,4.372040550635445584e+02
2.124592292089249440e+03,4.373887589208030136e+02
2.125524340770791241e+03,4.375811579844554444e+02
2.126456389452332587e+03,4.377809046585237525e+02
2.127388438133874388e+03,4.379875850577526535e+02
2.128320486815415734e+03,4.382007226263860957e+02
2.129252535496957535e+03,4.384197823011946866e+02
2.130184584178498881e+03,4.386441751826096151e+02
2.131116632860040681e+03,4.388732636734143284e+02
2.132048681541582027e+03,4.391063670403821106e+02
2.132980730223123828e+03,4.393427673505772191e+02
2.133912778904665174e+03,4.395817157307854472e+02
2.134844827586206975e+03,4.398224388957352744e+02
2.135776876267748321e+03,4.400641458884342683e+02
2.136708924949290122e+03,4.403060349741098776e+02
2.137640973630831468e+03,4.405473006279029278e+02
2.138573022312373269e+03,4.407871405556566629e+02
2.139505070993914615e+03,4.410247626868473390e+02
2.140437119675456415e+03,4.412593920789544200e+02
2.141369168356997761e+03,4.414902776733274550e+02
2.142301217038539562e+03,4.417166988439041120e+02
2.143233265720081363e+03,4.419379716819252053e+02
2.144165314401622709e+03,4.421534549620903363e+02
2.145097363083164510e+03,4.423625557383581395e+02
2.146029411764705856e+03,4.425647345208125785e+02
2.146961460446247656e+03,4.427595099886547132e+02
2.147893509127789002e+03,4.429464631984014886e+02
2.148825557809330803e+03,4.431252412507620875e+02
2.149757606490872149e+03,4.432955603843527683e+02
2.150689655172413950e+03,4.434572084693968463e+02
2.151621703853955296e+03,4.436100468797551457e+02
2.152553752535497097e+03,4.437540117270356745e+02
2.153485801217038443e+03,4.438891144460669693e+02
2.154417849898580243e+03,4.440154417266482483e+02
2.155349898580121589e+03,4.441331547921685114e+02
2.156281947261663390e+03,4.442424880313517406e+02
2.157213995943204736e+03,4.443437469950046648e+02
2.158146044624746537e+03,4.444373057751544707e+02
2.159078093306287883e+03,4.445236037893226921e+02
2.160010141987829684e+03,4.446031419978519352e+02
2.160942190669371030e+03,4.446764785871146728e+02
2.161874239350912831e+03,4.447442241560794969e+02
