Index,Value
1.958000000000000000e+03,4.057887668500590053e+02
1.958991011235955057e+03,4.060712051375049896e+02
1.959982022471910113e+03,4.063444779815459924e+02
1.960973033707865170e+03,4.066082024638265580e+02
1.961964044943820227e+03,4.068620861114143281e+02
1.962955056179775283e+03,4.071059297324139834e+02
1.963946067415730340e+03,4.073396293365377119e+02
1.964937078651685397e+03,4.075631771217883852e+02
1.965928089887640454e+03,4.077766615175773950e+02
1.966919101123595510e+03,4.079802662838553147e+02
1.967910112359550567e+03,4.081742686751020415e+02
1.968901123595505624e+03,4.083590366871929405e+02
1.969892134831460680e+03,4.085350254141632718e+02
1.970883146067415737e+03,4.087027725506242746e+02
1.971874157303370794e+03,4.088628930839676627e+02
1.972865168539325850e+03,4.090160732284492724e+02
1.973856179775280907e+03,4.091630636606775511e+02
1.974847191011235964e+03,4.093046721228915885e+02
1.975838202247191020e+03,4.094417554666147225e+02
1.976829213483146077e+03,4.095752112147625894e+02
1.977820224719101134e+03,4.097059687250101661e+02
1.978811235955056191e+03,4.098349800411330079e+02
1.979802247191011247e+03,4.099632105221028269e+02
1.980793258426966304e+03,4.100916293408963611e+02
1.981784269662921361e+03,4.102211999462547851e+02
1.982775280898876417e+03,4.103528705809964094e+02
1.983766292134831474e+03,4.104875649499277301e+02
1.984757303370786531e+03,4.106261731289325212e+02
1.985748314606741587e+03,4.107695428044496566e+02
1.986739325842696644e+03,4.109184709293097626e+02
1.987730337078651701e+03,4.110736958768148952e+02
1.988721348314606757e+03,4.112358901700540059e+02
1.989712359550561814e+03,4.114056538578063851e+02
1.990703370786516871e+03,4.115835086020357494e+02
1.991694382022471927e+03,4.117698925349972114e+02
1.992685393258426984e+03,4.119651559364278341e+02
1.993676404494382041e+03,4.121695577732407969e+02
1.994667415730337098e+03,4.123832631356830234e+02
1.995658426966292154e+03,4.126063415951169873e+02
1.996649438202247211e+03,4.128387664995435671e+02
1.997640449438202268e+03,4.130804152137816914e+02
1.998631460674157324e+03,4.133310703019494667e+02
1.999622471910112381e+03,4.135904216406455589e+02
2.000613483146067438e+03,4.138580694420966211e+02
2.001604494382022494e+03,4.141335281576045872e+02
2.002595505617977551e+03,4.144162312229946110e+02
2.003586516853932608e+03,4.147055365994948488e+02
2.004577528089887664e+03,4.150007330556800298e+02
2.005568539325842721e+03,4.153010471288349095e+02
2.006559550561797778e+03,4.156056506974266540e+02
2.007550561797752835e+03,4.159136690903813474e+02
2.008541573033707891e+03,4.162241896535873025e+02
2.009532584269662948e+03,4.165362706895664360e+02
2.010523595505618005e+03,4.168489506825883382e+02
2.011514606741573061e+03,4.171612577187036095e+02
2.012505617977528118e+03,4.174722190082584348e+02
2.013496629213483175e+03,4.177808704174483978e+02
2.014487640449438231e+03,4.180862659153785899e+02
2.015478651685393288e+03,4.183874868439295938e+02
2.016469662921348345e+03,4.186836509194618543e+02
2.017460674157303401e+03,4.189739208780304125e+02
2.018451685393258458e+03,4.192575126792717697e+02
2.019442696629213515e+03,4.195337031884623684e+02
2.020433707865168572e+03,4.198018372613643692e+02
2.021424719101123628e+03,4.200613341623355268e+02
2.022415730337078685e+03,4.203116932527257745e+02
2.023406741573033742e+03,4.205524988937386865e+02
2.024397752808988798e+03,4.207834245156486759e+02
2.025388764044943855e+03,4.210042358134431879e+02
2.026379775280898912e+03,4.212147930375315354e+02
2.027370786516853968e+03,4.214150523570429527e+02
2.028361797752809025e+03,4.216050662823368498e+02
2.029352808988764082e+03,4.217849831425789944e+02
2.030343820224719138e+03,4.219550456235119782e+02
2.031334831460674195e+03,4.221155883797685533e+02
2.032325842696629252e+03,4.222670347451597763e+02
2.033316853932584308e+03,4.224098925732189400e+02
2.034307865168539365e+03,4.225447492488201533e+02
2.035298876404494422e+03,4.226722659198229053e+02
2.036289887640449479e+03,4.227931710053458687e+02
2.037280898876404535e+03,4.229082530443762380e+02
2.038271910112359592e+03,4.230183529548903607e+02
2.039262921348314649e+03,4.231243557794464891e+02
2.040253932584269705e+03,4.232271819982518082e+02
2.041244943820224762e+03,4.233277784949476654e+02
2.042235955056179819e+03,4.234271092637663401e+02
2.043226966292134875e+03,4.235261459492502922e+02
2.044217977528089932e+03,4.236258583113670397e+02
2.045208988764044989e+03,4.237272047095861467e+02
2.046200000000000045e+03,4.238311226992976231e+02
2.047191011235955102e+03,4.239385198328492379e+02
2.048182022471909931e+03,4.240502647554718010e+02
2.049173033707865216e+03,4.241671786834676254e+02
2.050164044943820045e+03,4.242900273482874809e+02
2.051155056179775329e+03,4.244195134855474976e+02
2.052146067415730158e+03,4.245562699426913014e+02
2.053137078651685442e+03,4.247008534729319535e+02
2.054128089887640272e+03,4.248537392763720391e+02
2.055119101123595556e+03,4.250153163418720510e+02
2.056110112359550385e+03,4.251858836353727611e+02
2.057101123595505669e+03,4.253656471720798322e+02
2.058092134831460498e+03,4.255547180012360400e+02
2.059083146067415782e+03,4.257531111232600551e+02
2.060074157303370612e+03,4.259607453498736618e+02
2.061065168539325896e+03,4.261774441085921694e+02
2.062056179775280725e+03,4.264029371836806490e+02
2.063047191011236009e+03,4.266368633764929541e+02
2.064038202247190839e+03,4.268787740590842077e+02
2.065029213483146123e+03,4.271281375862287177e+02
2.066020224719100952e+03,4.273843445225410278e+02
